Simulation,Format,Player,Wins
77,FFA_Round0,Darth_Revan,5.0
77,FFA_Round0,Blodir,10.0
78,FFA_Round0,NapoleonBlownapart,1.0
78,FFA_Round0,PRO_BCTV,6.0
78,FFA_Round0,StarDoM,1.0
78,FFA_Round0,[Stud]Lovish,1.0
78,FFA_Round0,[HypE]RupeDogg,5.0
78,FFA_Round0,TM_8D,10.0
78,FFA_Round0,Darth_Revan,2.0
78,FFA_Round0,Blodir,6.0
79,FFA_Round0,NapoleonBlownapart,0.0
79,FFA_Round0,PRO_BCTV,3.0
79,FFA_Round0,StarDoM,2.0
79,FFA_Round0,[Stud]Lovish,4.0
79,FFA_Round0,[HypE]RupeDogg,5.0
79,FFA_Round0,TM_8D,3.0
79,FFA_Round0,Darth_Revan,11.0
79,FFA_Round0,Blodir,4.0
80,FFA_Round0,NapoleonBlownapart,0.0
80,FFA_Round0,PRO_BCTV,2.0
80,FFA_Round0,StarDoM,2.0
80,FFA_Round0,[Stud]Lovish,6.0
80,FFA_Round0,[HypE]RupeDogg,1.0
80,FFA_Round0,TM_8D,8.0
80,FFA_Round0,Darth_Revan,8.0
80,FFA_Round0,Blodir,5.0
81,FFA_Round0,NapoleonBlownapart,3.0
81,FFA_Round0,PRO_BCTV,5.0
81,FFA_Round0,StarDoM,2.0
81,FFA_Round0,[Stud]Lovish,5.0
81,FFA_Round0,[HypE]RupeDogg,5.0
81,FFA_Round0,TM_8D,1.0
81,FFA_Round0,Darth_Revan,7.0
81,FFA_Round0,Blodir,4.0
82,FFA_Round0,NapoleonBlownapart,4.0
82,FFA_Round0,PRO_BCTV,7.0
82,FFA_Round0,StarDoM,3.0
82,FFA_Round0,[Stud]Lovish,3.0
82,FFA_Round0,[HypE]RupeDogg,2.0
82,FFA_Round0,TM_8D,2.0
82,FFA_Round0,Darth_Revan,3.0
82,FFA_Round0,Blodir,8.0
83,FFA_Round0,NapoleonBlownapart,3.0
83,FFA_Round0,PRO_BCTV,10.0
83,FFA_Round0,StarDoM,2.0
83,FFA_Round0,[Stud]Lovish,2.0
83,FFA_Round0,[HypE]RupeDogg,4.0
83,FFA_Round0,TM_8D,4.0
83,FFA_Round0,Darth_Revan,2.0
83,FFA_Round0,Blodir,5.0
84,FFA_Round0,NapoleonBlownapart,0.0
84,FFA_Round0,PRO_BCTV,4.0
84,FFA_Round0,StarDoM,1.0
84,FFA_Round0,[Stud]Lovish,6.0
84,FFA_Round0,[HypE]RupeDogg,1.0
84,FFA_Round0,TM_8D,4.0
84,FFA_Round0,Darth_Revan,10.0
84,FFA_Round0,Blodir,6.0
85,FFA_Round0,NapoleonBlownapart,3.0
85,FFA_Round0,PRO_BCTV,5.0
85,FFA_Round0,StarDoM,7.0
85,FFA_Round0,[Stud]Lovish,5.0
85,FFA_Round0,[HypE]RupeDogg,0.0
85,FFA_Round0,TM_8D,3.0
85,FFA_Round0,Darth_Revan,6.0
85,FFA_Round0,Blodir,3.0
86,FFA_Round0,NapoleonBlownapart,0.0
86,FFA_Round0,PRO_BCTV,8.0
86,FFA_Round0,StarDoM,0.0
86,FFA_Round0,[Stud]Lovish,3.0
86,FFA_Round0,[HypE]RupeDogg,4.0
86,FFA_Round0,TM_8D,4.0
86,FFA_Round0,Darth_Revan,8.0
86,FFA_Round0,Blodir,5.0
87,FFA_Round0,NapoleonBlownapart,0.0
87,FFA_Round0,PRO_BCTV,3.0
87,FFA_Round0,StarDoM,1.0
87,FFA_Round0,[Stud]Lovish,9.0
87,FFA_Round0,[HypE]RupeDogg,1.0
87,FFA_Round0,TM_8D,3.0
87,FFA_Round0,Darth_Revan,8.0
87,FFA_Round0,Blodir,7.0
88,FFA_Round0,NapoleonBlownapart,2.0
88,FFA_Round0,PRO_BCTV,10.0
88,FFA_Round0,StarDoM,4.0
88,FFA_Round0,[Stud]Lovish,5.0
88,FFA_Round0,[HypE]RupeDogg,3.0
88,FFA_Round0,TM_8D,3.0
88,FFA_Round0,Darth_Revan,2.0
88,FFA_Round0,Blodir,3.0
89,FFA_Round0,NapoleonBlownapart,0.0
89,FFA_Round0,PRO_BCTV,5.0
89,FFA_Round0,StarDoM,2.0
89,FFA_Round0,[Stud]Lovish,2.0
89,FFA_Round0,[HypE]RupeDogg,2.0
89,FFA_Round0,TM_8D,6.0
89,FFA_Round0,Darth_Revan,4.0
89,FFA_Round0,Blodir,11.0
90,FFA_Round0,NapoleonBlownapart,2.0
90,FFA_Round0,PRO_BCTV,6.0
90,FFA_Round0,StarDoM,0.0
90,FFA_Round0,[Stud]Lovish,7.0
90,FFA_Round0,[HypE]RupeDogg,2.0
90,FFA_Round0,TM_8D,4.0
90,FFA_Round0,Darth_Revan,5.0
90,FFA_Round0,Blodir,6.0
91,FFA_Round0,NapoleonBlownapart,0.0
91,FFA_Round0,PRO_BCTV,3.0
91,FFA_Round0,StarDoM,6.0
91,FFA_Round0,[Stud]Lovish,4.0
91,FFA_Round0,[HypE]RupeDogg,1.0
91,FFA_Round0,TM_8D,3.0
91,FFA_Round0,Darth_Revan,13.0
91,FFA_Round0,Blodir,2.0
92,FFA_Round0,NapoleonBlownapart,4.0
92,FFA_Round0,PRO_BCTV,5.0
92,FFA_Round0,StarDoM,1.0
92,FFA_Round0,[Stud]Lovish,4.0
92,FFA_Round0,[HypE]RupeDogg,0.0
92,FFA_Round0,TM_8D,5.0
92,FFA_Round0,Darth_Revan,8.0
92,FFA_Round0,Blodir,5.0
93,FFA_Round0,NapoleonBlownapart,4.0
93,FFA_Round0,PRO_BCTV,2.0
93,FFA_Round0,StarDoM,4.0
93,FFA_Round0,[Stud]Lovish,3.0
93,FFA_Round0,[HypE]RupeDogg,2.0
93,FFA_Round0,TM_8D,5.0
93,FFA_Round0,Darth_Revan,11.0
93,FFA_Round0,Blodir,1.0
94,FFA_Round0,NapoleonBlownapart,2.0
94,FFA_Round0,PRO_BCTV,5.0
94,FFA_Round0,StarDoM,5.0
94,FFA_Round0,[Stud]Lovish,4.0
94,FFA_Round0,[HypE]RupeDogg,3.0
94,FFA_Round0,TM_8D,5.0
94,FFA_Round0,Darth_Revan,3.0
94,FFA_Round0,Blodir,5.0
95,FFA_Round0,NapoleonBlownapart,1.0
95,FFA_Round0,PRO_BCTV,2.0
95,FFA_Round0,StarDoM,4.0
95,FFA_Round0,[Stud]Lovish,4.0
95,FFA_Round0,[HypE]RupeDogg,5.0
95,FFA_Round0,TM_8D,6.0
95,FFA_Round0,Darth_Revan,3.0
95,FFA_Round0,Blodir,7.0
96,FFA_Round0,NapoleonBlownapart,3.0
96,FFA_Round0,PRO_BCTV,4.0
96,FFA_Round0,StarDoM,11.0
96,FFA_Round0,[Stud]Lovish,1.0
96,FFA_Round0,[HypE]RupeDogg,2.0
96,FFA_Round0,TM_8D,3.0
96,FFA_Round0,Darth_Revan,3.0
96,FFA_Round0,Blodir,5.0
97,FFA_Round0,NapoleonBlownapart,6.0
97,FFA_Round0,PRO_BCTV,2.0
97,FFA_Round0,StarDoM,4.0
97,FFA_Round0,[Stud]Lovish,2.0
97,FFA_Round0,[HypE]RupeDogg,2.0
97,FFA_Round0,TM_8D,6.0
97,FFA_Round0,Darth_Revan,5.0
97,FFA_Round0,Blodir,5.0
98,FFA_Round0,NapoleonBlownapart,2.0
98,FFA_Round0,PRO_BCTV,9.0
98,FFA_Round0,StarDoM,2.0
98,FFA_Round0,[Stud]Lovish,2.0
98,FFA_Round0,[HypE]RupeDogg,4.0
98,FFA_Round0,TM_8D,4.0
98,FFA_Round0,Darth_Revan,2.0
98,FFA_Round0,Blodir,7.0
99,FFA_Round0,NapoleonBlownapart,2.0
99,FFA_Round0,PRO_BCTV,2.0
99,FFA_Round0,StarDoM,6.0
99,FFA_Round0,[Stud]Lovish,3.0
99,FFA_Round0,[HypE]RupeDogg,1.0
99,FFA_Round0,TM_8D,6.0
99,FFA_Round0,Darth_Revan,4.0
99,FFA_Round0,Blodir,8.0
100,FFA_Round0,NapoleonBlownapart,2.0
100,FFA_Round0,PRO_BCTV,1.0
100,FFA_Round0,StarDoM,1.0
100,FFA_Round0,[Stud]Lovish,2.0
100,FFA_Round0,[HypE]RupeDogg,4.0
100,FFA_Round0,TM_8D,7.0
100,FFA_Round0,Darth_Revan,5.0
100,FFA_Round0,Blodir,10.0
101,FFA_Round0,NapoleonBlownapart,1.0
101,FFA_Round0,PRO_BCTV,7.0
101,FFA_Round0,StarDoM,6.0
101,FFA_Round0,[Stud]Lovish,0.0
101,FFA_Round0,[HypE]RupeDogg,2.0
101,FFA_Round0,TM_8D,5.0
101,FFA_Round0,Darth_Revan,8.0
101,FFA_Round0,Blodir,3.0
102,FFA_Round0,NapoleonBlownapart,1.0
102,FFA_Round0,PRO_BCTV,3.0
102,FFA_Round0,StarDoM,4.0
102,FFA_Round0,[Stud]Lovish,6.0
102,FFA_Round0,[HypE]RupeDogg,6.0
102,FFA_Round0,TM_8D,4.0
102,FFA_Round0,Darth_Revan,6.0
102,FFA_Round0,Blodir,2.0
103,FFA_Round0,NapoleonBlownapart,2.0
103,FFA_Round0,PRO_BCTV,9.0
103,FFA_Round0,StarDoM,2.0
103,FFA_Round0,[Stud]Lovish,3.0
103,FFA_Round0,[HypE]RupeDogg,3.0
103,FFA_Round0,TM_8D,5.0
103,FFA_Round0,Darth_Revan,2.0
103,FFA_Round0,Blodir,6.0
104,FFA_Round0,NapoleonBlownapart,1.0
104,FFA_Round0,PRO_BCTV,4.0
104,FFA_Round0,StarDoM,2.0
104,FFA_Round0,[Stud]Lovish,3.0
104,FFA_Round0,[HypE]RupeDogg,2.0
104,FFA_Round0,TM_8D,5.0
104,FFA_Round0,Darth_Revan,6.0
104,FFA_Round0,Blodir,9.0
105,FFA_Round0,NapoleonBlownapart,0.0
105,FFA_Round0,PRO_BCTV,5.0
105,FFA_Round0,StarDoM,5.0
105,FFA_Round0,[Stud]Lovish,3.0
105,FFA_Round0,[HypE]RupeDogg,2.0
105,FFA_Round0,TM_8D,4.0
105,FFA_Round0,Darth_Revan,7.0
105,FFA_Round0,Blodir,6.0
106,FFA_Round0,NapoleonBlownapart,0.0
106,FFA_Round0,PRO_BCTV,4.0
106,FFA_Round0,StarDoM,5.0
106,FFA_Round0,[Stud]Lovish,2.0
106,FFA_Round0,[HypE]RupeDogg,0.0
106,FFA_Round0,TM_8D,6.0
106,FFA_Round0,Darth_Revan,7.0
106,FFA_Round0,Blodir,8.0
107,FFA_Round0,NapoleonBlownapart,3.0
107,FFA_Round0,PRO_BCTV,3.0
107,FFA_Round0,StarDoM,6.0
107,FFA_Round0,[Stud]Lovish,1.0
107,FFA_Round0,[HypE]RupeDogg,1.0
107,FFA_Round0,TM_8D,6.0
107,FFA_Round0,Darth_Revan,5.0
107,FFA_Round0,Blodir,7.0
108,FFA_Round0,NapoleonBlownapart,4.0
108,FFA_Round0,PRO_BCTV,8.0
108,FFA_Round0,StarDoM,4.0
108,FFA_Round0,[Stud]Lovish,3.0
108,FFA_Round0,[HypE]RupeDogg,1.0
108,FFA_Round0,TM_8D,2.0
108,FFA_Round0,Darth_Revan,4.0
108,FFA_Round0,Blodir,6.0
109,FFA_Round0,NapoleonBlownapart,3.0
109,FFA_Round0,PRO_BCTV,4.0
109,FFA_Round0,StarDoM,4.0
109,FFA_Round0,[Stud]Lovish,0.0
109,FFA_Round0,[HypE]RupeDogg,2.0
109,FFA_Round0,TM_8D,6.0
109,FFA_Round0,Darth_Revan,9.0
109,FFA_Round0,Blodir,4.0
110,FFA_Round0,NapoleonBlownapart,4.0
110,FFA_Round0,PRO_BCTV,2.0
110,FFA_Round0,StarDoM,5.0
110,FFA_Round0,[Stud]Lovish,2.0
110,FFA_Round0,[HypE]RupeDogg,2.0
110,FFA_Round0,TM_8D,5.0
110,FFA_Round0,Darth_Revan,5.0
110,FFA_Round0,Blodir,7.0
111,FFA_Round0,NapoleonBlownapart,1.0
111,FFA_Round0,PRO_BCTV,9.0
111,FFA_Round0,StarDoM,1.0
111,FFA_Round0,[Stud]Lovish,2.0
111,FFA_Round0,[HypE]RupeDogg,2.0
111,FFA_Round0,TM_8D,3.0
111,FFA_Round0,Darth_Revan,4.0
111,FFA_Round0,Blodir,10.0
112,FFA_Round0,NapoleonBlownapart,1.0
112,FFA_Round0,PRO_BCTV,10.0
112,FFA_Round0,StarDoM,7.0
112,FFA_Round0,[Stud]Lovish,0.0
112,FFA_Round0,[HypE]RupeDogg,2.0
112,FFA_Round0,TM_8D,3.0
112,FFA_Round0,Darth_Revan,4.0
112,FFA_Round0,Blodir,5.0
113,FFA_Round0,NapoleonBlownapart,4.0
113,FFA_Round0,PRO_BCTV,5.0
113,FFA_Round0,StarDoM,5.0
113,FFA_Round0,[Stud]Lovish,0.0
113,FFA_Round0,[HypE]RupeDogg,1.0
113,FFA_Round0,TM_8D,0.0
113,FFA_Round0,Darth_Revan,11.0
113,FFA_Round0,Blodir,6.0
114,FFA_Round0,NapoleonBlownapart,0.0
114,FFA_Round0,PRO_BCTV,3.0
114,FFA_Round0,StarDoM,7.0
114,FFA_Round0,[Stud]Lovish,2.0
114,FFA_Round0,[HypE]RupeDogg,1.0
114,FFA_Round0,TM_8D,7.0
114,FFA_Round0,Darth_Revan,6.0
114,FFA_Round0,Blodir,6.0
115,FFA_Round0,NapoleonBlownapart,0.0
115,FFA_Round0,PRO_BCTV,3.0
115,FFA_Round0,StarDoM,7.0
115,FFA_Round0,[Stud]Lovish,0.0
115,FFA_Round0,[HypE]RupeDogg,3.0
115,FFA_Round0,TM_8D,5.0
115,FFA_Round0,Darth_Revan,7.0
115,FFA_Round0,Blodir,7.0
116,FFA_Round0,NapoleonBlownapart,1.0
116,FFA_Round0,PRO_BCTV,9.0
116,FFA_Round0,StarDoM,2.0
116,FFA_Round0,[Stud]Lovish,9.0
116,FFA_Round0,[HypE]RupeDogg,1.0
116,FFA_Round0,TM_8D,0.0
116,FFA_Round0,Darth_Revan,6.0
116,FFA_Round0,Blodir,4.0
117,FFA_Round0,NapoleonBlownapart,4.0
117,FFA_Round0,PRO_BCTV,5.0
117,FFA_Round0,StarDoM,0.0
117,FFA_Round0,[Stud]Lovish,3.0
117,FFA_Round0,[HypE]RupeDogg,5.0
117,FFA_Round0,TM_8D,3.0
117,FFA_Round0,Darth_Revan,6.0
117,FFA_Round0,Blodir,6.0
118,FFA_Round0,NapoleonBlownapart,2.0
118,FFA_Round0,PRO_BCTV,7.0
118,FFA_Round0,StarDoM,0.0
118,FFA_Round0,[Stud]Lovish,3.0
118,FFA_Round0,[HypE]RupeDogg,2.0
118,FFA_Round0,TM_8D,5.0
118,FFA_Round0,Darth_Revan,6.0
118,FFA_Round0,Blodir,7.0
119,FFA_Round0,NapoleonBlownapart,3.0
119,FFA_Round0,PRO_BCTV,7.0
119,FFA_Round0,StarDoM,1.0
119,FFA_Round0,[Stud]Lovish,2.0
119,FFA_Round0,[HypE]RupeDogg,4.0
119,FFA_Round0,TM_8D,7.0
119,FFA_Round0,Darth_Revan,5.0
119,FFA_Round0,Blodir,3.0
120,FFA_Round0,NapoleonBlownapart,2.0
120,FFA_Round0,PRO_BCTV,5.0
120,FFA_Round0,StarDoM,6.0
120,FFA_Round0,[Stud]Lovish,5.0
120,FFA_Round0,[HypE]RupeDogg,3.0
120,FFA_Round0,TM_8D,3.0
120,FFA_Round0,Darth_Revan,5.0
120,FFA_Round0,Blodir,3.0
121,FFA_Round0,NapoleonBlownapart,4.0
121,FFA_Round0,PRO_BCTV,8.0
121,FFA_Round0,StarDoM,3.0
121,FFA_Round0,[Stud]Lovish,0.0
121,FFA_Round0,[HypE]RupeDogg,4.0
121,FFA_Round0,TM_8D,6.0
121,FFA_Round0,Darth_Revan,3.0
121,FFA_Round0,Blodir,4.0
122,FFA_Round0,NapoleonBlownapart,1.0
122,FFA_Round0,PRO_BCTV,5.0
122,FFA_Round0,StarDoM,0.0
122,FFA_Round0,[Stud]Lovish,4.0
122,FFA_Round0,[HypE]RupeDogg,5.0
122,FFA_Round0,TM_8D,5.0
122,FFA_Round0,Darth_Revan,7.0
122,FFA_Round0,Blodir,5.0
123,FFA_Round0,NapoleonBlownapart,2.0
123,FFA_Round0,PRO_BCTV,5.0
123,FFA_Round0,StarDoM,4.0
123,FFA_Round0,[Stud]Lovish,5.0
123,FFA_Round0,[HypE]RupeDogg,1.0
123,FFA_Round0,TM_8D,8.0
123,FFA_Round0,Darth_Revan,1.0
123,FFA_Round0,Blodir,6.0
124,FFA_Round0,NapoleonBlownapart,0.0
124,FFA_Round0,PRO_BCTV,6.0
124,FFA_Round0,StarDoM,5.0
124,FFA_Round0,[Stud]Lovish,4.0
124,FFA_Round0,[HypE]RupeDogg,3.0
124,FFA_Round0,TM_8D,1.0
124,FFA_Round0,Darth_Revan,3.0
124,FFA_Round0,Blodir,10.0
125,FFA_Round0,NapoleonBlownapart,1.0
125,FFA_Round0,PRO_BCTV,7.0
125,FFA_Round0,StarDoM,3.0
125,FFA_Round0,[Stud]Lovish,3.0
125,FFA_Round0,[HypE]RupeDogg,4.0
125,FFA_Round0,TM_8D,5.0
125,FFA_Round0,Darth_Revan,4.0
125,FFA_Round0,Blodir,5.0
126,FFA_Round0,NapoleonBlownapart,1.0
126,FFA_Round0,PRO_BCTV,4.0
126,FFA_Round0,StarDoM,4.0
126,FFA_Round0,[Stud]Lovish,3.0
126,FFA_Round0,[HypE]RupeDogg,2.0
126,FFA_Round0,TM_8D,3.0
126,FFA_Round0,Darth_Revan,5.0
126,FFA_Round0,Blodir,10.0
127,FFA_Round0,NapoleonBlownapart,1.0
127,FFA_Round0,PRO_BCTV,6.0
127,FFA_Round0,StarDoM,0.0
127,FFA_Round0,[Stud]Lovish,6.0
127,FFA_Round0,[HypE]RupeDogg,2.0
127,FFA_Round0,TM_8D,3.0
127,FFA_Round0,Darth_Revan,7.0
127,FFA_Round0,Blodir,7.0
128,FFA_Round0,NapoleonBlownapart,1.0
128,FFA_Round0,PRO_BCTV,3.0
128,FFA_Round0,StarDoM,3.0
128,FFA_Round0,[Stud]Lovish,4.0
128,FFA_Round0,[HypE]RupeDogg,4.0
128,FFA_Round0,TM_8D,4.0
128,FFA_Round0,Darth_Revan,5.0
128,FFA_Round0,Blodir,8.0
129,FFA_Round0,NapoleonBlownapart,2.0
129,FFA_Round0,PRO_BCTV,0.0
129,FFA_Round0,StarDoM,8.0
129,FFA_Round0,[Stud]Lovish,4.0
129,FFA_Round0,[HypE]RupeDogg,1.0
129,FFA_Round0,TM_8D,8.0
129,FFA_Round0,Darth_Revan,4.0
129,FFA_Round0,Blodir,5.0
130,FFA_Round0,NapoleonBlownapart,1.0
130,FFA_Round0,PRO_BCTV,5.0
130,FFA_Round0,StarDoM,3.0
130,FFA_Round0,[Stud]Lovish,6.0
130,FFA_Round0,[HypE]RupeDogg,1.0
130,FFA_Round0,TM_8D,7.0
130,FFA_Round0,Darth_Revan,2.0
130,FFA_Round0,Blodir,7.0
131,FFA_Round0,NapoleonBlownapart,2.0
131,FFA_Round0,PRO_BCTV,8.0
131,FFA_Round0,StarDoM,2.0
131,FFA_Round0,[Stud]Lovish,4.0
131,FFA_Round0,[HypE]RupeDogg,0.0
131,FFA_Round0,TM_8D,6.0
131,FFA_Round0,Darth_Revan,5.0
131,FFA_Round0,Blodir,5.0
132,FFA_Round0,NapoleonBlownapart,2.0
132,FFA_Round0,PRO_BCTV,2.0
132,FFA_Round0,StarDoM,3.0
132,FFA_Round0,[Stud]Lovish,2.0
132,FFA_Round0,[HypE]RupeDogg,2.0
132,FFA_Round0,TM_8D,4.0
132,FFA_Round0,Darth_Revan,11.0
132,FFA_Round0,Blodir,6.0
133,FFA_Round0,NapoleonBlownapart,0.0
133,FFA_Round0,PRO_BCTV,3.0
133,FFA_Round0,StarDoM,8.0
133,FFA_Round0,[Stud]Lovish,2.0
133,FFA_Round0,[HypE]RupeDogg,2.0
133,FFA_Round0,TM_8D,4.0
133,FFA_Round0,Darth_Revan,7.0
133,FFA_Round0,Blodir,6.0
134,FFA_Round0,NapoleonBlownapart,1.0
134,FFA_Round0,PRO_BCTV,5.0
134,FFA_Round0,StarDoM,4.0
134,FFA_Round0,[Stud]Lovish,3.0
134,FFA_Round0,[HypE]RupeDogg,1.0
134,FFA_Round0,TM_8D,7.0
134,FFA_Round0,Darth_Revan,5.0
134,FFA_Round0,Blodir,6.0
135,FFA_Round0,NapoleonBlownapart,2.0
135,FFA_Round0,PRO_BCTV,6.0
135,FFA_Round0,StarDoM,0.0
135,FFA_Round0,[Stud]Lovish,4.0
135,FFA_Round0,[HypE]RupeDogg,0.0
135,FFA_Round0,TM_8D,7.0
135,FFA_Round0,Darth_Revan,6.0
135,FFA_Round0,Blodir,7.0
136,FFA_Round0,NapoleonBlownapart,0.0
136,FFA_Round0,PRO_BCTV,5.0
136,FFA_Round0,StarDoM,4.0
136,FFA_Round0,[Stud]Lovish,1.0
136,FFA_Round0,[HypE]RupeDogg,4.0
136,FFA_Round0,TM_8D,3.0
136,FFA_Round0,Darth_Revan,10.0
136,FFA_Round0,Blodir,5.0
137,FFA_Round0,NapoleonBlownapart,1.0
137,FFA_Round0,PRO_BCTV,8.0
137,FFA_Round0,StarDoM,1.0
137,FFA_Round0,[Stud]Lovish,6.0
137,FFA_Round0,[HypE]RupeDogg,2.0
137,FFA_Round0,TM_8D,7.0
137,FFA_Round0,Darth_Revan,4.0
137,FFA_Round0,Blodir,3.0
138,FFA_Round0,NapoleonBlownapart,1.0
138,FFA_Round0,PRO_BCTV,2.0
138,FFA_Round0,StarDoM,2.0
138,FFA_Round0,[Stud]Lovish,3.0
138,FFA_Round0,[HypE]RupeDogg,2.0
138,FFA_Round0,TM_8D,7.0
138,FFA_Round0,Darth_Revan,10.0
138,FFA_Round0,Blodir,5.0
139,FFA_Round0,NapoleonBlownapart,3.0
139,FFA_Round0,PRO_BCTV,8.0
139,FFA_Round0,StarDoM,1.0
139,FFA_Round0,[Stud]Lovish,2.0
139,FFA_Round0,[HypE]RupeDogg,1.0
139,FFA_Round0,TM_8D,8.0
139,FFA_Round0,Darth_Revan,8.0
139,FFA_Round0,Blodir,1.0
140,FFA_Round0,NapoleonBlownapart,1.0
140,FFA_Round0,PRO_BCTV,1.0
140,FFA_Round0,StarDoM,2.0
140,FFA_Round0,[Stud]Lovish,4.0
140,FFA_Round0,[HypE]RupeDogg,6.0
140,FFA_Round0,TM_8D,8.0
140,FFA_Round0,Darth_Revan,7.0
140,FFA_Round0,Blodir,3.0
141,FFA_Round0,NapoleonBlownapart,2.0
141,FFA_Round0,PRO_BCTV,8.0
141,FFA_Round0,StarDoM,5.0
141,FFA_Round0,[Stud]Lovish,2.0
141,FFA_Round0,[HypE]RupeDogg,1.0
141,FFA_Round0,TM_8D,3.0
141,FFA_Round0,Darth_Revan,4.0
141,FFA_Round0,Blodir,7.0
142,FFA_Round0,NapoleonBlownapart,2.0
142,FFA_Round0,PRO_BCTV,3.0
142,FFA_Round0,StarDoM,6.0
142,FFA_Round0,[Stud]Lovish,0.0
142,FFA_Round0,[HypE]RupeDogg,6.0
142,FFA_Round0,TM_8D,3.0
142,FFA_Round0,Darth_Revan,7.0
142,FFA_Round0,Blodir,5.0
143,FFA_Round0,NapoleonBlownapart,0.0
143,FFA_Round0,PRO_BCTV,6.0
143,FFA_Round0,StarDoM,3.0
143,FFA_Round0,[Stud]Lovish,6.0
143,FFA_Round0,[HypE]RupeDogg,2.0
143,FFA_Round0,TM_8D,1.0
143,FFA_Round0,Darth_Revan,8.0
143,FFA_Round0,Blodir,6.0
144,FFA_Round0,NapoleonBlownapart,4.0
144,FFA_Round0,PRO_BCTV,1.0
144,FFA_Round0,StarDoM,4.0
144,FFA_Round0,[Stud]Lovish,1.0
144,FFA_Round0,[HypE]RupeDogg,2.0
144,FFA_Round0,TM_8D,9.0
144,FFA_Round0,Darth_Revan,4.0
144,FFA_Round0,Blodir,7.0
145,FFA_Round0,NapoleonBlownapart,0.0
145,FFA_Round0,PRO_BCTV,8.0
145,FFA_Round0,StarDoM,0.0
145,FFA_Round0,[Stud]Lovish,3.0
145,FFA_Round0,[HypE]RupeDogg,6.0
145,FFA_Round0,TM_8D,4.0
145,FFA_Round0,Darth_Revan,3.0
145,FFA_Round0,Blodir,8.0
146,FFA_Round0,NapoleonBlownapart,2.0
146,FFA_Round0,PRO_BCTV,6.0
146,FFA_Round0,StarDoM,1.0
146,FFA_Round0,[Stud]Lovish,4.0
146,FFA_Round0,[HypE]RupeDogg,3.0
146,FFA_Round0,TM_8D,3.0
146,FFA_Round0,Darth_Revan,8.0
146,FFA_Round0,Blodir,5.0
147,FFA_Round0,NapoleonBlownapart,1.0
147,FFA_Round0,PRO_BCTV,0.0
147,FFA_Round0,StarDoM,4.0
147,FFA_Round0,[Stud]Lovish,3.0
147,FFA_Round0,[HypE]RupeDogg,3.0
147,FFA_Round0,TM_8D,4.0
147,FFA_Round0,Darth_Revan,10.0
147,FFA_Round0,Blodir,7.0
148,FFA_Round0,NapoleonBlownapart,1.0
148,FFA_Round0,PRO_BCTV,6.0
148,FFA_Round0,StarDoM,3.0
148,FFA_Round0,[Stud]Lovish,4.0
148,FFA_Round0,[HypE]RupeDogg,1.0
148,FFA_Round0,TM_8D,3.0
148,FFA_Round0,Darth_Revan,12.0
148,FFA_Round0,Blodir,2.0
149,FFA_Round0,NapoleonBlownapart,2.0
149,FFA_Round0,PRO_BCTV,8.0
149,FFA_Round0,StarDoM,5.0
149,FFA_Round0,[Stud]Lovish,1.0
149,FFA_Round0,[HypE]RupeDogg,1.0
149,FFA_Round0,TM_8D,6.0
149,FFA_Round0,Darth_Revan,4.0
149,FFA_Round0,Blodir,5.0
150,FFA_Round0,NapoleonBlownapart,3.0
150,FFA_Round0,PRO_BCTV,6.0
150,FFA_Round0,StarDoM,4.0
150,FFA_Round0,[Stud]Lovish,2.0
150,FFA_Round0,[HypE]RupeDogg,0.0
150,FFA_Round0,TM_8D,6.0
150,FFA_Round0,Darth_Revan,4.0
150,FFA_Round0,Blodir,7.0
151,FFA_Round0,NapoleonBlownapart,2.0
151,FFA_Round0,PRO_BCTV,7.0
151,FFA_Round0,StarDoM,2.0
151,FFA_Round0,[Stud]Lovish,4.0
151,FFA_Round0,[HypE]RupeDogg,3.0
151,FFA_Round0,TM_8D,5.0
151,FFA_Round0,Darth_Revan,3.0
151,FFA_Round0,Blodir,6.0
152,FFA_Round0,NapoleonBlownapart,4.0
152,FFA_Round0,PRO_BCTV,8.0
152,FFA_Round0,StarDoM,1.0
152,FFA_Round0,[Stud]Lovish,1.0
152,FFA_Round0,[HypE]RupeDogg,1.0
152,FFA_Round0,TM_8D,5.0
152,FFA_Round0,Darth_Revan,5.0
152,FFA_Round0,Blodir,7.0
153,FFA_Round0,NapoleonBlownapart,1.0
153,FFA_Round0,PRO_BCTV,7.0
153,FFA_Round0,StarDoM,1.0
153,FFA_Round0,[Stud]Lovish,4.0
153,FFA_Round0,[HypE]RupeDogg,5.0
153,FFA_Round0,TM_8D,4.0
153,FFA_Round0,Darth_Revan,3.0
153,FFA_Round0,Blodir,7.0
154,FFA_Round0,NapoleonBlownapart,1.0
154,FFA_Round0,PRO_BCTV,9.0
154,FFA_Round0,StarDoM,1.0
154,FFA_Round0,[Stud]Lovish,0.0
154,FFA_Round0,[HypE]RupeDogg,5.0
154,FFA_Round0,TM_8D,3.0
154,FFA_Round0,Darth_Revan,7.0
154,FFA_Round0,Blodir,6.0
155,FFA_Round0,NapoleonBlownapart,2.0
155,FFA_Round0,PRO_BCTV,1.0
155,FFA_Round0,StarDoM,3.0
155,FFA_Round0,[Stud]Lovish,6.0
155,FFA_Round0,[HypE]RupeDogg,2.0
155,FFA_Round0,TM_8D,4.0
155,FFA_Round0,Darth_Revan,9.0
